467,549,2021-12-30 07:00:00,34,,34
468,570,2021-12-30 07:00:00,32,,35
469,550,2021-12-30 07:02:00,34,,34
470,569,2021-12-30 07:04:00,32,18,35
471,577,2021-12-30 07:03:00,48,,36
472,606,2021-12-30 07:03:00,31,,37
473,531,2021-12-30 07:03:00,33,,33
474,551,2021-12-30 07:04:00,34,,34
475,530,2021-12-30 07:05:00,33,,33
476,578,2021-12-30 07:05:00,48,,36
477,605,2021-12-30 07:04:00,31,,37
478,552,2021-12-30 07:05:00,34,,34
479,568,2021-12-30 07:05:00,32,,35
480,604,2021-12-30 07:07:00,31,,37
481,529,2021-12-30 07:08:00,33,,33
482,553,2021-12-30 07:08:00,34,,34
483,567,2021-12-30 07:07:00,32,,35
484,579,2021-12-30 07:06:00,48,,36
485,580,2021-12-30 07:09:00,48,,36
486,566,2021-12-30 07:09:00,32,,35
487,603,2021-12-30 07:09:00,31,,37
488,528,2021-12-30 07:09:00,33,,33
489,565,2021-12-30 07:10:00,32,,35
490,581,2021-12-30 07:10:00,48,,36
491,602,2021-12-30 07:10:00,31,,37
492,564,2021-12-30 07:13:00,32,,35
493,582,2021-12-30 07:12:00,48,,36
494,601,2021-12-30 07:13:00,31,,37
495,609,2021-12-30 07:13:00,33,,38
496,638,2021-12-30 07:13:00,30,,39
497,583,2021-12-30 07:14:00,48,,36
498,563,2021-12-30 07:14:00,32,,35
499,600,2021-12-30 07:14:00,31,,37
500,610,2021-12-30 07:15:00,33,,38
501,637,2021-12-30 07:14:00,30,,39
502,562,2021-12-30 07:16:00,32,,35
503,584,2021-12-30 07:15:00,48,,36
504,599,2021-12-30 07:16:00,31,,37
505,636,2021-12-30 07:17:00,30,,39
506,585,2021-12-30 07:18:00,48,,36
507,611,2021-12-30 07:16:00,33,,38
508,561,2021-12-30 07:19:00,32,,35
509,598,2021-12-30 07:18:00,31,,37
510,612,2021-12-30 07:19:00,33,,38
511,635,2021-12-30 07:19:00,30,,39
512,586,2021-12-30 07:19:00,48,,36
513,597,2021-12-30 07:19:00,31,,37
514,560,2021-12-30 07:20:00,32,,35
515,596,2021-12-30 07:22:00,31,,37
516,613,2021-12-30 07:20:00,33,,38
517,634,2021-12-30 07:20:00,30,,39
518,614,2021-12-30 07:22:00,33,,38
519,633,2021-12-30 07:23:00,30,,39
520,641,2021-12-30 07:23:00,32,,40
521,670,2021-12-30 07:23:00,29,,41
522,595,2021-12-30 07:23:00,31,,37
523,615,2021-12-30 07:24:00,33,,38
524,594,2021-12-30 07:25:00,31,,37
525,632,2021-12-30 07:24:00,30,,39
526,642,2021-12-30 07:25:00,32,,40
527,669,2021-12-30 07:24:00,29,,41
528,616,2021-12-30 07:25:00,33,,38
529,631,2021-12-30 07:26:00,30,,39
530,668,2021-12-30 07:27:00,29,,41
531,593,2021-12-30 07:28:00,31,,37
532,617,2021-12-30 07:28:00,33,,38
533,643,2021-12-30 07:26:00,32,,40
534,630,2021-12-30 07:28:00,30,,39
535,644,2021-12-30 07:29:00,32,,40
536,667,2021-12-30 07:29:00,29,,41
537,592,2021-12-30 07:29:00,31,,37
538,629,2021-12-30 07:29:00,30,,39
539,628,2021-12-30 07:32:00,30,,39
540,645,2021-12-30 07:30:00,32,,40
541,666,2021-12-30 07:30:00,29,,41
542,646,2021-12-30 07:32:00,32,,40
543,665,2021-12-30 07:33:00,29,,41
544,673,2021-12-30 07:33:00,31,,42
545,702,2021-12-30 07:33:00,28,,43
546,627,2021-12-30 07:33:00,30,,39
547,647,2021-12-30 07:34:00,32,,40
548,626,2021-12-30 07:35:00,30,,39
549,664,2021-12-30 07:34:00,29,,41
550,674,2021-12-30 07:35:00,31,,42
551,701,2021-12-30 07:34:00,28,,43
552,648,2021-12-30 07:35:00,32,,40
553,663,2021-12-30 07:36:00,29,,41
554,700,2021-12-30 07:37:00,28,,43
555,625,2021-12-30 07:38:00,30,,39
556,649,2021-12-30 07:38:00,32,,40
557,675,2021-12-30 07:36:00,31,,42
558,662,2021-12-30 07:38:00,29,,41
559,676,2021-12-30 07:39:00,31,,42
560,699,2021-12-30 07:39:00,28,,43
561,624,2021-12-30 07:39:00,30,,39
562,661,2021-12-30 07:39:00,29,,41
563,660,2021-12-30 07:42:00,29,,41
564,677,2021-12-30 07:40:00,31,,42
565,698,2021-12-30 07:40:00,28,,43
566,678,2021-12-30 07:42:00,31,,42
567,697,2021-12-30 07:43:00,28,,43
568,705,2021-12-30 07:43:00,30,,44
569,734,2021-12-30 07:43:00,27,,45
570,659,2021-12-30 07:43:00,29,,41
571,679,2021-12-30 07:44:00,31,,42
572,658,2021-12-30 07:45:00,29,,41
573,696,2021-12-30 07:44:00,28,,43
574,706,2021-12-30 07:45:00,30,,44
575,733,2021-12-30 07:44:00,27,,45
576,680,2021-12-30 07:45:00,31,,42
577,695,2021-12-30 07:46:00,28,,43
578,732,2021-12-30 07:47:00,27,,45
579,657,2021-12-30 07:48:00,29,,41
580,681,2021-12-30 07:48:00,31,,42
581,707,2021-12-30 07:46:00,30,,44
582,694,2021-12-30 07:48:00,28,,43
583,708,2021-12-30 07:49:00,30,,44
584,731,2021-12-30 07:49:00,27,,45
585,656,2021-12-30 07:49:00,29,,41
586,693,2021-12-30 07:49:00,28,,43
587,692,2021-12-30 07:52:00,28,,43
588,709,2021-12-30 07:50:00,30,,44
589,730,2021-12-30 07:50:00,27,,45
590,710,2021-12-30 07:52:00,30,,44
591,729,2021-12-30 07:53:00,27,,45
592,737,2021-12-30 07:53:00,29,,46
593,766,2021-12-30 07:53:00,26,,47
594,691,2021-12-30 07:54:00,28,4,43
595,711,2021-12-30 07:54:00,30,,44
596,728,2021-12-30 07:54:00,27,,45
597,738,2021-12-30 07:55:00,29,,46
598,765,2021-12-30 07:54:00,26,,47
599,690,2021-12-30 07:56:00,28,,43
600,712,2021-12-30 07:55:00,30,,44
601,727,2021-12-30 07:56:00,27,,45
602,764,2021-12-30 07:57:00,26,,47
603,713,2021-12-30 07:58:00,30,,44
604,739,2021-12-30 07:56:00,29,,46
605,689,2021-12-30 07:59:00,28,,43
606,726,2021-12-30 07:58:00,27,,45
607,740,2021-12-30 07:59:00,29,,46
608,763,2021-12-30 07:59:00,26,,47
609,714,2021-12-30 07:59:00,30,,44
610,725,2021-12-30 07:59:00,27,,45
611,688,2021-12-30 08:00:00,28,,43
612,724,2021-12-30 08:02:00,27,,45
613,741,2021-12-30 08:00:00,29,,46
614,762,2021-12-30 08:00:00,26,,47
615,742,2021-12-30 08:02:00,29,,46
616,761,2021-12-30 08:03:00,26,,47
617,769,2021-12-30 08:03:00,28,,48
618,798,2021-12-30 08:03:00,25,,49
619,723,2021-12-30 08:03:00,27,,45
620,743,2021-12-30 08:04:00,29,,46
621,722,2021-12-30 08:05:00,27,,45
622,760,2021-12-30 08:04:00,26,,47
623,770,2021-12-30 08:05:00,28,,48
624,797,2021-12-30 08:04:00,25,,49
625,744,2021-12-30 08:05:00,29,,46
626,759,2021-12-30 08:06:00,26,,47
627,796,2021-12-30 08:07:00,25,,49
628,721,2021-12-30 08:08:00,27,,45
629,745,2021-12-30 08:08:00,29,,46
630,771,2021-12-30 08:06:00,28,,48
631,758,2021-12-30 08:08:00,26,,47
632,772,2021-12-30 08:09:00,28,,48
633,795,2021-12-30 08:09:00,25,,49
634,720,2021-12-30 08:09:00,27,,45
635,757,2021-12-30 08:09:00,26,,47
